Transaction Type,Transaction ID,Tax lot ID,Asset name,Amount,Date Acquired,Cost basis (USD),Date of Disposition,Proceeds (USD),Gains (Losses) (USD),Holding period (Days),Data source
Trade,f98ee095-0d50-592e-9245-1fba1aee4997,706ac8d3-0ae1-4cc2-ab36-1e1e1c3ff2c6,USDC,627.6744920068631,04/10/2024,627.6744920068631,04/10/2024,627.6744920068631,0,0,Coinbase
Trade,f98ee095-0d50-592e-9245-1fba1aee4997,bd94b1f1-6453-4213-b0d1-52cf478429fb,USDC,0.12692,04/10/2024,0.12692,04/10/2024,0.12692,0,0,Coinbase
Trade,f98ee095-0d50-592e-9245-1fba1aee4997,5e83fa93-8416-45da-ba9e-00bc82a464c4,USDC,0.000742,04/10/2024,0.000742,04/10/2024,0.000742,0,0,Coinbase
Trade,fab8cb56-0041-5612-94dc-42f65d410510,706ac8d3-0ae1-4cc2-ab36-1e1e1c3ff2c6,USDC,249.87330704,04/10/2024,249.87330704,04/10/2024,249.87330704,0,0,Coinbase
Trade,fab8cb56-0041-5612-94dc-42f65d410510,f4139360-06c5-4ace-b9af-1537632f2bba,USDC,0.109452,04/10/2024,0.109452,04/10/2024,0.109452,0,0,Coinbase
Trade,fab8cb56-0041-5612-94dc-42f65d410510,d8500209-848f-40fc-89cb-defccec0654b,USDC,0.000535,04/10/2024,0.000535,04/10/2024,0.000535,0,0,Coinbase
Trade,fab8cb56-0041-5612-94dc-42f65d410510,b3641fa9-4f21-42be-b47d-3c5bcf5b406c,USDC,0.000691,04/05/2024,0.000691,04/10/2024,0.000691,0,5,Coinbase
Trade,fab8cb56-0041-5612-94dc-42f65d410510,1912e851-7958-40c2-afc9-9d893cc7fb8c,USDC,0.002792,04/10/2024,0.002792,04/10/2024,0.002792,0,0,Coinbase
Trade,b93ce978-fcbb-5787-97c7-0276c5cdd577,706ac8d3-0ae1-4cc2-ab36-1e1e1c3ff2c6,USDC,88.926558292,04/10/2024,88.926558292,04/10/2024,88.926558292,0,0,Coinbase
Trade,b93ce978-fcbb-5787-97c7-0276c5cdd577,22d6e9e1-4967-43c0-8067-f8296567e6fc,USDC,10.644247098,04/05/2024,10.644247098,04/10/2024,10.644247098,0,5,Coinbase
Trade,b93ce978-fcbb-5787-97c7-0276c5cdd577,14194b9e-37f1-4866-a5f0-3e13da26d95a,USDC,0.249722,04/10/2024,0.249722,04/10/2024,0.249722,0,0,Coinbase
Trade,b93ce978-fcbb-5787-97c7-0276c5cdd577,95d1b749-c665-44c9-bc46-8fde2763408c,USDC,0.140724,04/10/2024,0.140724,04/10/2024,0.140724,0,0,Coinbase
Trade,9946e345-1874-5762-8bd8-6a3a549dd0a7,f2dd9549-f103-4485-9c14-775d40e7301b,00,845.17,04/10/2024,100.237162,04/10/2024,101.4204,1.183238,0,Coinbase
Trade,66d5d72a-f717-536f-83d2-105ae2ddc441,8360089d-f39a-47c5-b735-562c4b548efe,USDC,0.000389,04/10/2024,0.000389,04/10/2024,0.000389,0,0,Coinbase
Trade,66d5d72a-f717-536f-83d2-105ae2ddc441,8bc179a3-c23b-4088-aee4-ebd2eae3d720,USDC,62.288557092,04/05/2024,62.288557092,04/10/2024,62.288557092,0,5,Coinbase
Trade,66d5d72a-f717-536f-83d2-105ae2ddc441,12f51ece-1d86-4c07-a967-43ddc7edafc4,USDC,0.001946,04/10/2024,0.001946,04/10/2024,0.001946,0,0,Coinbase
Trade,66d5d72a-f717-536f-83d2-105ae2ddc441,706ac8d3-0ae1-4cc2-ab36-1e1e1c3ff2c6,USDC,200.147934508,04/10/2024,200.147934508,04/10/2024,200.147934508,0,0,Coinbase
Trade,66d5d72a-f717-536f-83d2-105ae2ddc441,dd1718c7-2234-41f6-9917-26c9093be760,USDC,0.024975,04/10/2024,0.024975,04/10/2024,0.024975,0,0,Coinbase
Trade,063cdbce-b15b-5228-bb90-5dcc3e02498e,eb94dfa1-42ba-4eee-acae-7762d5a3f30d,USDC,0.001364,04/10/2024,0.001364,04/10/2024,0.001364,0,0,Coinbase
Trade,063cdbce-b15b-5228-bb90-5dcc3e02498e,8bcc7c62-3763-40b6-b5ea-62f92fab8576,USDC,0.001668,04/10/2024,0.001668,04/10/2024,0.001668,0,0,Coinbase
Trade,063cdbce-b15b-5228-bb90-5dcc3e02498e,d10da64e-8c93-45df-ae39-c3a71543d133,USDC,0.328684,04/05/2024,0.328684,04/10/2024,0.328684,0,5,Coinbase
Trade,063cdbce-b15b-5228-bb90-5dcc3e02498e,f845da9b-eca8-4a6d-baa9-6852d7c16b89,USDC,0.000724,04/10/2024,0.000724,04/10/2024,0.000724,0,0,Coinbase
Trade,063cdbce-b15b-5228-bb90-5dcc3e02498e,706ac8d3-0ae1-4cc2-ab36-1e1e1c3ff2c6,USDC,1.9806708,04/10/2024,1.9806708,04/10/2024,1.9806708,0,0,Coinbase
Trade,cfda470f-9538-5693-82c2-f03020dde4ed,467daf03-add6-48d0-9bd3-ac1769941c0c,USDC,15.0564414,04/05/2024,15.0564414,04/10/2024,15.0564414,0,5,Coinbase
Trade,760d192a-4119-57ec-8b00-c9ac62b6c18a,d95233e9-00f3-486a-b642-68470e36dfeb,USDC,577.2704782904906,04/10/2024,577.2704782904906,04/10/2024,577.2704782904906,0,0,Coinbase
Trade,760d192a-4119-57ec-8b00-c9ac62b6c18a,1d7325a6-edbe-4ee6-8fc1-e0222fd3a5f7,USDC,0.001142,04/10/2024,0.001142,04/10/2024,0.001142,0,0,Coinbase
Trade,760d192a-4119-57ec-8b00-c9ac62b6c18a,706ac8d3-0ae1-4cc2-ab36-1e1e1c3ff2c6,USDC,95.5274967595094,04/10/2024,95.5274967595094,04/10/2024,95.5274967595094,0,0,Coinbase
Trade,760d192a-4119-57ec-8b00-c9ac62b6c18a,467daf03-add6-48d0-9bd3-ac1769941c0c,USDC,47.36352615,04/05/2024,47.36352615,04/10/2024,47.36352615,0,5,Coinbase
Trade,8daa9164-8bbc-55e0-9ec9-596a6462a10e,2e5b8940-6974-4b50-9835-25e2061f1a1c,MUSE,9.607,04/10/2024,184.2190285,04/10/2024,212.237844,28.0188155,0,Coinbase
Trade,42c76705-c033-5f40-8e93-087a4f745be5,2e5b8940-6974-4b50-9835-25e2061f1a1c,MUSE,42.655,04/10/2024,817.9309525,04/10/2024,942.33426,124.4033075,0,Coinbase
Trade,42c76705-c033-5f40-8e93-087a4f745be5,e5e8f34c-fb44-4894-96c5-b77d70dec5b7,MUSE,41.481,04/10/2024,776.358396,04/10/2024,916.398252,140.039856,0,Coinbase
Trade,9a085fcf-fa20-502c-b9b1-a0841b671a84,e5e8f34c-fb44-4894-96c5-b77d70dec5b7,MUSE,0.45,04/10/2024,8.4222,04/10/2024,9.9504,1.5282,0,Coinbase
Trade,824470b2-9eb3-5d92-bc4f-b490102cc537,e5e8f34c-fb44-4894-96c5-b77d70dec5b7,MUSE,12.121,04/10/2024,226.856636,04/10/2024,268.092278,41.235642,0,Coinbase
Trade,feb4488f-2813-567f-b137-f5625bb6fdbb,172ddc16-898f-4f4b-8955-498e35eedfc6,USDC,0.011113,04/10/2024,0.011113,04/10/2024,0.011113,0,0,Coinbase
Trade,feb4488f-2813-567f-b137-f5625bb6fdbb,b0608a3f-4025-424c-bf71-58e58478dfca,USDC,0.003108,04/05/2024,0.003108,04/10/2024,0.003108,0,5,Coinbase
Trade,feb4488f-2813-567f-b137-f5625bb6fdbb,ca0f4fd8-fa4e-4216-a6e6-b9686afcc579,USDC,0.000279,04/10/2024,0.000279,04/10/2024,0.000279,0,0,Coinbase
Trade,feb4488f-2813-567f-b137-f5625bb6fdbb,57cc6103-8728-4aa1-9599-360cba9cd275,USDC,0.00181,04/10/2024,0.00181,04/10/2024,0.00181,0,0,Coinbase
Trade,feb4488f-2813-567f-b137-f5625bb6fdbb,29f837cd-f501-4f99-95fe-594a5ea4d21a,USDC,0.001978,04/10/2024,0.001978,04/10/2024,0.001978,0,0,Coinbase
Trade,feb4488f-2813-567f-b137-f5625bb6fdbb,d82da0da-d9cc-4524-bbde-79c4f6e7ae96,USDC,0.000084,04/10/2024,0.000084,04/10/2024,0.000084,0,0,Coinbase
Trade,feb4488f-2813-567f-b137-f5625bb6fdbb,66385927-e3de-45ba-86be-9b3fdb01049d,USDC,0.001588,04/10/2024,0.001588,04/10/2024,0.001588,0,0,Coinbase
Trade,feb4488f-2813-567f-b137-f5625bb6fdbb,d95233e9-00f3-486a-b642-68470e36dfeb,USDC,99.93719564,04/10/2024,99.93719564,04/10/2024,99.93719564,0,0,Coinbase
Trade,feb4488f-2813-567f-b137-f5625bb6fdbb,61848ed4-1937-42d1-903a-092fead28a35,USDC,0.018745,04/10/2024,0.018745,04/10/2024,0.018745,0,0,Coinbase
Trade,feb4488f-2813-567f-b137-f5625bb6fdbb,8d58a70f-8385-47f1-be11-4afb227b7f96,USDC,0.002618,04/10/2024,0.002618,04/10/2024,0.002618,0,0,Coinbase
Trade,5b85d4ab-2448-5995-8005-d09de44f921f,d1a4b385-c509-4e2b-913a-09c77459c7d5,USDC,0.062427,04/10/2024,0.062427,04/10/2024,0.062427,0,0,Coinbase
Trade,5b85d4ab-2448-5995-8005-d09de44f921f,7f3bab32-8a4c-455b-a727-0c7c3a45ef9d,USDC,0.016969,04/05/2024,0.016969,04/10/2024,0.016969,0,5,Coinbase
Trade,5b85d4ab-2448-5995-8005-d09de44f921f,ef6344e8-7c11-4b3d-9f4f-e117803c02b4,USDC,0.124637,04/10/2024,0.124637,04/10/2024,0.124637,0,0,Coinbase
Trade,5b85d4ab-2448-5995-8005-d09de44f921f,d95233e9-00f3-486a-b642-68470e36dfeb,USDC,90.1718957,04/10/2024,90.1718957,04/10/2024,90.1718957,0,0,Coinbase
Trade,5b85d4ab-2448-5995-8005-d09de44f921f,07b41c65-481b-4512-9953-5b89d8e68c1a,USDC,0.017074,04/10/2024,0.017074,04/10/2024,0.017074,0,0,Coinbase
Trade,1d08ff03-3195-5706-b1d3-87c06eabcef1,c36392f4-747b-4318-af8e-651c4c2ce4d5,USDC,0.031219,04/10/2024,0.031219,04/10/2024,0.031219,0,0,Coinbase
Trade,1d08ff03-3195-5706-b1d3-87c06eabcef1,ba7c3c5b-7e5e-4a76-86ae-7a41e991f5ef,USDC,65.1496172784906,04/09/2024,65.1496172784906,04/10/2024,65.1496172784906,0,1,Coinbase
Trade,1d08ff03-3195-5706-b1d3-87c06eabcef1,d60ad17e-99e1-4ec7-b86a-c9e9a6f4b19b,USDC,0.742867,04/09/2024,0.742867,04/10/2024,0.742867,0,1,Coinbase
Trade,1d08ff03-3195-5706-b1d3-87c06eabcef1,d2e69b78-9e25-450e-8231-f915cb13ac39,USDC,33.903898164,04/05/2024,33.903898164,04/10/2024,33.903898164,0,5,Coinbase
Trade,1d08ff03-3195-5706-b1d3-87c06eabcef1,d95233e9-00f3-486a-b642-68470e36dfeb,USDC,1319.3965846875094,04/10/2024,1319.3965846875094,04/10/2024,1319.3965846875094,0,0,Coinbase
Trade,1d08ff03-3195-5706-b1d3-87c06eabcef1,b3b9d46a-7f94-4914-bc2a-8f445084fa27,USDC,0.124875,04/10/2024,0.124875,04/10/2024,0.124875,0,0,Coinbase
Trade,00a4eca0-5cc4-5b3f-adde-db9623c91e90,7f255f85-da6d-4b1a-9639-d7d9cfd9eaae,USDC,0.046828,04/10/2024,0.046828,04/10/2024,0.046828,0,0,Coinbase
Trade,00a4eca0-5cc4-5b3f-adde-db9623c91e90,ba7c3c5b-7e5e-4a76-86ae-7a41e991f5ef,USDC,830.322934,04/09/2024,830.322934,04/10/2024,830.322934,0,1,Coinbase
Trade,00a4eca0-5cc4-5b3f-adde-db9623c91e90,006ab500-3bce-4b65-8f34-846a41516811,USDC,0.046828,04/10/2024,0.046828,04/10/2024,0.046828,0,0,Coinbase
Trade,00a4eca0-5cc4-5b3f-adde-db9623c91e90,850a4f25-f205-4f13-ad24-45c4ed725c51,USDC,0.03303,04/05/2024,0.03303,04/10/2024,0.03303,0,5,Coinbase
Trade,b8e5b616-352e-5d7b-a10a-fbaa6752a700,ba7c3c5b-7e5e-4a76-86ae-7a41e991f5ef,USDC,82.8610114215094,04/09/2024,82.8610114215094,04/10/2024,82.8610114215094,0,1,Coinbase
Trade,b8e5b616-352e-5d7b-a10a-fbaa6752a700,68e19856-f972-4f75-b69f-c1d83835ade5,USDC,747.5555785784906,04/09/2024,747.5555785784906,04/10/2024,747.5555785784906,0,1,Coinbase
Trade,b8e5b616-352e-5d7b-a10a-fbaa6752a700,2d460bea-4d78-4cab-b93b-a1f36cf490fa,USDC,0.03303,04/05/2024,0.03303,04/10/2024,0.03303,0,5,Coinbase
Trade,df420ac2-9082-5dc8-8e58-da346cd5ca72,e6149942-3a2a-4bf8-afbd-fe352633caa7,USDC,0.248702,04/10/2024,0.248702,04/10/2024,0.248702,0,0,Coinbase
Trade,df420ac2-9082-5dc8-8e58-da346cd5ca72,7340c9d9-1288-49b4-9278-fc41efda2bbb,USDC,159.9715040482551,04/05/2024,159.9715040482551,04/10/2024,159.9715040482551,0,5,Coinbase
Trade,df420ac2-9082-5dc8-8e58-da346cd5ca72,cd73f99f-7f63-4cc4-814d-2e4662453922,USDC,14.139034538,04/08/2024,14.139034538,04/10/2024,14.139034538,0,2,Coinbase
Trade,df420ac2-9082-5dc8-8e58-da346cd5ca72,68e19856-f972-4f75-b69f-c1d83835ade5,USDC,230.6371549615094,04/09/2024,230.6371549615094,04/10/2024,230.6371549615094,0,1,Coinbase
Trade,df420ac2-9082-5dc8-8e58-da346cd5ca72,bfdabf8b-d188-4b5d-8636-b98f8548935e,USDC,2.759619618,04/05/2024,2.759619618,04/10/2024,2.759619618,0,5,Coinbase
Trade,df420ac2-9082-5dc8-8e58-da346cd5ca72,ace07fa2-060f-457a-ad3e-e2543d84049c,USDC,5.519239236,04/05/2024,5.519239236,04/10/2024,5.519239236,0,5,Coinbase
Trade,df420ac2-9082-5dc8-8e58-da346cd5ca72,0bf78612-8d43-441c-8896-ec4a93c5d986,USDC,417.1625765982355,04/09/2024,417.1625765982355,04/10/2024,417.1625765982355,0,1,Coinbase
Trade,df420ac2-9082-5dc8-8e58-da346cd5ca72,bbeb5072-a77c-40df-b994-bf5c46c7b9e3,USDC,0.011789,04/05/2024,0.011789,04/10/2024,0.011789,0,5,Coinbase
Trade,d6c8c84f-709b-5c86-9223-136f75501ffa,6094e2b5-7f38-4947-8c7e-6ca66c29b2ff,USDC,128.342214,04/05/2024,128.342214,04/10/2024,128.342214,0,5,Coinbase
Trade,87c18a28-abf2-5a87-a900-75487d4cfbf7,7340c9d9-1288-49b4-9278-fc41efda2bbb,USDC,29.457130137,04/05/2024,29.457130137,04/10/2024,29.457130137,0,5,Coinbase
Trade,87c18a28-abf2-5a87-a900-75487d4cfbf7,7e6fb75a-7b6e-45ad-abfb-af7896f541cd,USDC,0.124875,04/10/2024,0.124875,04/10/2024,0.124875,0,0,Coinbase
Trade,87c18a28-abf2-5a87-a900-75487d4cfbf7,6094e2b5-7f38-4947-8c7e-6ca66c29b2ff,USDC,25.210906173,04/05/2024,25.210906173,04/10/2024,25.210906173,0,5,Coinbase
Trade,87c18a28-abf2-5a87-a900-75487d4cfbf7,8829e7e0-2496-475b-926c-a48a3e9ca28c,USDC,0.356493,04/10/2024,0.356493,04/10/2024,0.356493,0,0,Coinbase
Trade,efc77368-c920-59f8-8654-4a0297fcd505,c05f3d76-c3ed-464e-9f9b-7b6bd75a2167,USDC,0.024965,04/10/2024,0.024965,04/10/2024,0.024965,0,0,Coinbase
Trade,efc77368-c920-59f8-8654-4a0297fcd505,2dec7c53-9522-417b-933d-d8089984534a,USDC,0.249747,04/10/2024,0.249747,04/10/2024,0.249747,0,0,Coinbase
Trade,efc77368-c920-59f8-8654-4a0297fcd505,ff3f5a50-a39b-4544-8255-ec157fe853ce,USDC,0.38587,04/05/2024,0.38587,04/10/2024,0.38587,0,5,Coinbase
Trade,efc77368-c920-59f8-8654-4a0297fcd505,1442735c-fd39-4ba3-9cec-a0bff5018f9a,USDC,1.31410458,04/05/2024,1.31410458,04/10/2024,1.31410458,0,5,Coinbase
Trade,efc77368-c920-59f8-8654-4a0297fcd505,662de712-f189-43f9-a77e-762e1f141ed0,USDC,24.3315145902551,04/05/2024,24.3315145902551,04/10/2024,24.3315145902551,0,5,Coinbase
Trade,efc77368-c920-59f8-8654-4a0297fcd505,5c4ecbdd-3866-4e4c-8ae2-0dd5782f6ed3,USDC,0.24975,04/10/2024,0.24975,04/10/2024,0.24975,0,0,Coinbase
Trade,efc77368-c920-59f8-8654-4a0297fcd505,af49409e-50c0-472e-815c-ffae03811b4c,USDC,0.062434,04/10/2024,0.062434,04/10/2024,0.062434,0,0,Coinbase
Trade,efc77368-c920-59f8-8654-4a0297fcd505,e81af5ca-27ac-4eab-a78f-486942cd2264,USDC,0.03303,04/05/2024,0.03303,04/10/2024,0.03303,0,5,Coinbase
Trade,efc77368-c920-59f8-8654-4a0297fcd505,d450fad3-867d-4e92-baa5-931dca443c92,USDC,47.110649193,04/05/2024,47.110649193,04/10/2024,47.110649193,0,5,Coinbase
Trade,efc77368-c920-59f8-8654-4a0297fcd505,7340c9d9-1288-49b4-9278-fc41efda2bbb,USDC,14.0604600277449,04/05/2024,14.0604600277449,04/10/2024,14.0604600277449,0,5,Coinbase
Trade,efc77368-c920-59f8-8654-4a0297fcd505,82ea049f-d3ff-40e6-a916-5fb9429ddf30,USDC,12.418288281,04/05/2024,12.418288281,04/10/2024,12.418288281,0,5,Coinbase
Trade,6fee196d-beee-5029-b3f9-bc727b0814b7,8bca6c06-622e-4751-8fdb-3dab2ac4415d,MUSE,4.544,04/10/2024,99.802144,04/10/2024,103.107904,3.30576,0,Coinbase
Trade,9836e6fe-51ca-557f-88e5-7b497c8a4fca,5e2e1136-6920-427d-bdde-7d2315df8209,USDC,0.000578,04/10/2024,0.000578,04/10/2024,0.000578,0,0,Coinbase
Trade,9836e6fe-51ca-557f-88e5-7b497c8a4fca,0aabb43f-4ef0-48da-b170-9e7e72edb082,USDC,47.501980564,04/10/2024,47.501980564,04/10/2024,47.501980564,0,0,Coinbase
Trade,9836e6fe-51ca-557f-88e5-7b497c8a4fca,4973c722-7477-4cad-a458-1bcacaab3be8,USDC,0.00376,04/10/2024,0.00376,04/10/2024,0.00376,0,0,Coinbase
Trade,9836e6fe-51ca-557f-88e5-7b497c8a4fca,90a61010-f1aa-4229-98e9-b382b9a41c61,USDC,0.0262,04/10/2024,0.0262,04/10/2024,0.0262,0,0,Coinbase
Trade,9836e6fe-51ca-557f-88e5-7b497c8a4fca,58cfb9eb-8d56-4e17-85fd-16bd35cb654a,USDC,0.719765,04/05/2024,0.719765,04/10/2024,0.719765,0,5,Coinbase
Trade,9836e6fe-51ca-557f-88e5-7b497c8a4fca,51418b51-ccf8-4167-afef-c6869d5bb591,USDC,0.06555,04/10/2024,0.06555,04/10/2024,0.06555,0,0,Coinbase
Trade,947f2168-85b2-550e-8c0c-12921ac521f4,3cff5fb2-f264-4fe9-82cc-df88636edaed,USDC,0.139813,04/05/2024,0.139813,04/10/2024,0.139813,0,5,Coinbase
Trade,947f2168-85b2-550e-8c0c-12921ac521f4,662de712-f189-43f9-a77e-762e1f141ed0,USDC,92.936144123,04/05/2024,92.936144123,04/10/2024,92.936144123,0,5,Coinbase
Trade,947f2168-85b2-550e-8c0c-12921ac521f4,a8e96b9f-f8c3-4ef5-98ce-450e8feb0bfd,USDC,212.716618452,04/10/2024,212.716618452,04/10/2024,212.716618452,0,0,Coinbase
Trade,947f2168-85b2-550e-8c0c-12921ac521f4,0aabb43f-4ef0-48da-b170-9e7e72edb082,USDC,57.194298356,04/10/2024,57.194298356,04/10/2024,57.194298356,0,0,Coinbase
Trade,947f2168-85b2-550e-8c0c-12921ac521f4,3ed52281-06de-4972-961b-4b2a049d0603,USDC,0.179861,04/10/2024,0.179861,04/10/2024,0.179861,0,0,Coinbase
Trade,aacabfd0-7325-57d7-a1c0-a368fd9bf81c,48852bcc-d59d-4a64-b005-39c26d9aacfb,USDC,0.082214,04/05/2024,0.082214,04/10/2024,0.082214,0,5,Coinbase
Trade,aacabfd0-7325-57d7-a1c0-a368fd9bf81c,7933ff96-4125-4203-ad01-af5160c5355d,USDC,199.896941376,04/10/2024,199.896941376,04/10/2024,199.896941376,0,0,Coinbase
Trade,9a182c0f-ca6d-5fd5-b74a-840747185443,de900d12-ad84-41b9-9a0c-26f9cb278208,USDC,0.466198,04/10/2024,0.466198,04/10/2024,0.466198,0,0,Coinbase
Trade,9a182c0f-ca6d-5fd5-b74a-840747185443,a043ab8b-c151-484a-b160-de4871353fbc,USDC,131.9872513527765,04/05/2024,131.9872513527765,04/10/2024,131.9872513527765,0,5,Coinbase
Trade,9a182c0f-ca6d-5fd5-b74a-840747185443,7933ff96-4125-4203-ad01-af5160c5355d,USDC,67.5390433472235,04/10/2024,67.5390433472235,04/10/2024,67.5390433472235,0,0,Coinbase
Trade,a66bcc12-ee3c-5b8b-80da-a4e324135928,cdebf311-517b-4261-9ad6-180d43e8883e,USDC,79.643138575,04/05/2024,79.643138575,04/10/2024,79.643138575,0,5,Coinbase
Trade,e80fe194-168b-5cfc-99b4-fdebbdf78a5e,c1f0e656-67b1-4765-99f9-9558ad28f3cf,USDC,0.002493,04/10/2024,0.002493,04/10/2024,0.002493,0,0,Coinbase
Trade,e80fe194-168b-5cfc-99b4-fdebbdf78a5e,78e45b76-4c93-41e8-affb-d24adc2dd656,USDC,131.9872513527765,04/05/2024,131.9872513527765,04/10/2024,131.9872513527765,0,5,Coinbase
Trade,e80fe194-168b-5cfc-99b4-fdebbdf78a5e,7933ff96-4125-4203-ad01-af5160c5355d,USDC,442.7735023772235,04/10/2024,442.7735023772235,04/10/2024,442.7735023772235,0,0,Coinbase
Trade,e80fe194-168b-5cfc-99b4-fdebbdf78a5e,950101b9-5c36-45c3-9c08-0a744b0ae5a0,USDC,9.9638262,04/10/2024,9.9638262,04/10/2024,9.9638262,0,0,Coinbase
Trade,b6f49d05-c991-524f-ba84-6dd53929c391,cdebf311-517b-4261-9ad6-180d43e8883e,USDC,283.36942634,04/05/2024,283.36942634,04/10/2024,283.36942634,0,5,Coinbase
Trade,ec9e0f4e-2270-51ce-8aea-a3cd6d1874e2,cdebf311-517b-4261-9ad6-180d43e8883e,USDC,706.77337731,04/05/2024,706.77337731,04/10/2024,706.77337731,0,5,Coinbase
Trade,e77b3647-79f5-5383-9cae-8ab5401b02de,f2d7d601-9154-4491-97fa-1c96d9417726,FOX,8679.4,04/10/2024,998.56497,04/10/2024,1028.07493,29.50996,0,Coinbase
Trade,e77b3647-79f5-5383-9cae-8ab5401b02de,dcdcf3d1-eba4-483e-81be-77e0858461c6,FOX,745.1,04/10/2024,79.092365,04/10/2024,88.257095,9.16473,0,Coinbase
Trade,2d647d75-3a0f-5b00-9866-15cb25322cb8,5127f6b5-c869-43b6-a483-9dc016913867,FOX,2473.6,04/10/2024,262.44896,04/10/2024,315.75504,53.30608,0,Coinbase
Trade,2d647d75-3a0f-5b00-9866-15cb25322cb8,42d62b2d-bb43-46a6-8db2-034a9159fa70,FOX,21.8,04/10/2024,2.31298,04/10/2024,2.78277,0.46979,0,Coinbase
Trade,2d647d75-3a0f-5b00-9866-15cb25322cb8,eb144037-479b-47d0-9777-7684ab337184,FOX,141.9,04/10/2024,15.05559,04/10/2024,18.113535,3.057945,0,Coinbase
Trade,2d647d75-3a0f-5b00-9866-15cb25322cb8,dcdcf3d1-eba4-483e-81be-77e0858461c6,FOX,6042.1,04/10/2024,641.368915,04/10/2024,771.274065,129.90515,0,Coinbase
Trade,ca72dc04-142d-54e9-bef9-8603bbcf94c0,c0337246-3b39-42f7-93a3-e86841a2ebeb,USDC,0.02497,04/10/2024,0.02497,04/10/2024,0.02497,0,0,Coinbase
Trade,ca72dc04-142d-54e9-bef9-8603bbcf94c0,79719be4-874c-40f8-8210-c69b1fa1845a,USDC,0.207405,04/10/2024,0.207405,04/10/2024,0.207405,0,0,Coinbase
Trade,ca72dc04-142d-54e9-bef9-8603bbcf94c0,0dca6ff0-c7b2-40ef-8804-2eef7a497759,USDC,0.022576,04/10/2024,0.022576,04/10/2024,0.022576,0,0,Coinbase
Trade,ca72dc04-142d-54e9-bef9-8603bbcf94c0,e233ea2f-19de-4312-9682-87725564318d,USDC,229.345882,04/10/2024,229.345882,04/10/2024,229.345882,0,0,Coinbase
Trade,ca72dc04-142d-54e9-bef9-8603bbcf94c0,a4a90029-6c4a-41d7-be7e-b53b0e630334,USDC,0.354483,04/10/2024,0.354483,04/10/2024,0.354483,0,0,Coinbase
Trade,ca72dc04-142d-54e9-bef9-8603bbcf94c0,c2d45f23-d1cc-484b-b269-3041bb972440,USDC,0.067162,04/10/2024,0.067162,04/10/2024,0.067162,0,0,Coinbase
Trade,ca72dc04-142d-54e9-bef9-8603bbcf94c0,c25c4f2d-81a7-4db7-b604-08f3dd0cec1f,USDC,0.171486,04/05/2024,0.171486,04/10/2024,0.171486,0,5,Coinbase
Trade,2a82cdb1-f636-5ca0-81ec-5be8d90c1251,e233ea2f-19de-4312-9682-87725564318d,USDC,39.035312156,04/10/2024,39.035312156,04/10/2024,39.035312156,0,0,Coinbase
Trade,2a82cdb1-f636-5ca0-81ec-5be8d90c1251,651bd248-7673-4a2e-8a21-1750b5acfaf1,USDC,0.207405,04/10/2024,0.207405,04/10/2024,0.207405,0,0,Coinbase
Trade,2a82cdb1-f636-5ca0-81ec-5be8d90c1251,7933ff96-4125-4203-ad01-af5160c5355d,USDC,488.3980926006029,04/10/2024,488.3980926006029,04/10/2024,488.3980926006029,0,0,Coinbase
Trade,2a82cdb1-f636-5ca0-81ec-5be8d90c1251,cdebf311-517b-4261-9ad6-180d43e8883e,USDC,472.1501986573971,04/05/2024,472.1501986573971,04/10/2024,472.1501986573971,0,5,Coinbase
Trade,2a82cdb1-f636-5ca0-81ec-5be8d90c1251,ce63f115-4f2f-426e-a107-731aa26b1c79,USDC,0.207405,04/10/2024,0.207405,04/10/2024,0.207405,0,0,Coinbase
Sell,ab409771-325f-5223-b3a9-416c6e45025f,60d3397f-fb9f-470f-be29-52769ff7b359,VARA,89,04/10/2024,10.578095,04/10/2024,9.88523,-0.692865,0,Coinbase
Sell,aee3bfa5-e953-592c-9653-457cca33386a,069b0b0d-8c06-4729-afa0-0571e121c035,VARA,23,04/10/2024,2.733665,04/10/2024,2.55231,-0.181355,0,Coinbase
Sell,aee3bfa5-e953-592c-9653-457cca33386a,60d3397f-fb9f-470f-be29-52769ff7b359,VARA,5,04/10/2024,0.594275,04/10/2024,0.55485,-0.039425,0,Coinbase
Sell,e65b515a-1454-5563-864a-83770e0b7882,069b0b0d-8c06-4729-afa0-0571e121c035,VARA,2,04/10/2024,0.23771,04/10/2024,0.22192,-0.01579,0,Coinbase
Sell,e65b515a-1454-5563-864a-83770e0b7882,a2a398b3-be6a-4142-8952-08711d876452,VARA,7,04/10/2024,0.831635,04/10/2024,0.77672,-0.054915,0,Coinbase
Sell,a9e49bd6-94b0-5952-b42c-3b67340455c9,277b9ddd-8f38-414e-bd22-e09701bc7857,VARA,11,04/10/2024,1.306855,04/10/2024,1.22023,-0.086625,0,Coinbase
Sell,a9e49bd6-94b0-5952-b42c-3b67340455c9,35f5311e-8ab3-498f-8ce9-d1029ca20d3e,VARA,51,04/10/2024,6.059055,04/10/2024,5.65743,-0.401625,0,Coinbase
Sell,a9e49bd6-94b0-5952-b42c-3b67340455c9,a2a398b3-be6a-4142-8952-08711d876452,VARA,790,04/10/2024,93.85595,04/10/2024,87.6347,-6.22125,0,Coinbase
